datetime,temperature,precipitation,humidity,wind_speed,dayton_mw
2015-12-31 00:00:00,1.7,0.0,85.0,22.3,1781.0
2015-12-31 01:00:00,1.7,0.0,82.0,16.6,1707.0
2015-12-31 02:00:00,1.7,0.0,82.0,14.8,1652.0
2015-12-31 03:00:00,0.6,0.0,85.0,18.4,1631.0
2015-12-31 04:00:00,0.6,0.0,85.0,11.2,1618.0
2015-12-31 05:00:00,0.0,0.0,88.0,14.8,1641.0
2015-12-31 06:00:00,0.0,0.0,88.0,9.4,1707.0
2015-12-31 07:00:00,0.0,0.0,88.0,16.6,1821.0
2015-12-31 08:00:00,0.0,0.0,85.0,13.0,1920.0
2015-12-31 09:00:00,0.0,0.0,85.0,16.6,1970.0
2015-12-31 10:00:00,0.0,0.0,85.0,14.8,2016.0
2015-12-31 11:00:00,-0.6,0.0,92.0,18.4,2062.0
2015-12-31 12:00:00,-0.6,0.0,85.0,14.8,2072.0
2015-12-31 13:00:00,-0.6,0.0,89.0,14.8,2070.0
2015-12-31 14:00:00,-1.1,0.0,92.0,14.8,2072.0
2015-12-31 15:00:00,-1.1,0.0,92.0,16.6,2058.0
2015-12-31 16:00:00,-1.1,0.0,92.0,16.6,2048.0
2015-12-31 17:00:00,-1.1,0.0,88.0,18.4,2081.0
2015-12-31 18:00:00,-1.1,0.0,88.0,20.5,2157.0
2015-12-31 19:00:00,-1.1,0.0,88.0,24.1,2137.0
2015-12-31 20:00:00,-1.7,0.0,89.0,22.3,2057.0
2015-12-31 21:00:00,-1.7,0.0,85.0,22.3,1982.0
2015-12-31 22:00:00,-1.7,0.0,82.0,22.3,1925.0
2015-12-31 23:00:00,-1.7,0.0,75.0,18.4,1851.0
2016-01-01 00:00:00,-1.7,0.0,78.0,20.5,1793.0
2016-01-01 01:00:00,-1.1,0.0,78.0,18.4,1741.0
2016-01-01 02:00:00,-1.1,0.0,78.0,14.8,1694.0
2016-01-01 03:00:00,-1.1,0.0,78.0,18.4,1659.0
2016-01-01 04:00:00,-1.1,0.0,78.0,16.6,1630.0
2016-01-01 05:00:00,-1.1,0.0,78.0,18.4,1643.0
2016-01-01 06:00:00,-1.1,0.0,78.0,20.5,1677.0
2016-01-01 07:00:00,-1.7,0.0,78.0,29.5,1719.0
2016-01-01 08:00:00,-1.7,0.0,78.0,22.3,1780.0
2016-01-01 09:00:00,-1.7,0.0,78.0,16.6,1793.0
2016-01-01 10:00:00,-3.3,0.0,77.0,20.5,1854.0
2016-01-01 11:00:00,-3.9,0.0,81.0,20.5,1883.0
2016-01-01 12:00:00,-3.3,0.0,77.0,22.3,1906.0
2016-01-01 13:00:00,-2.8,0.0,81.0,25.9,1904.0
2016-01-01 14:00:00,-2.8,0.0,81.0,24.1,1890.0
2016-01-01 15:00:00,-1.7,0.0,78.0,29.5,1886.0
2016-01-01 16:00:00,-0.6,0.0,69.0,33.5,1890.0
2016-01-01 17:00:00,0.0,0.0,64.0,40.7,1924.0
2016-01-01 18:00:00,0.6,0.0,63.0,33.5,2039.0
2016-01-01 19:00:00,-1.1,0.0,71.0,35.3,2079.0
2016-01-01 20:00:00,-1.1,0.0,75.0,27.7,2058.0
2016-01-01 21:00:00,-1.7,0.0,72.0,29.5,2029.0
2016-01-01 22:00:00,-2.8,0.0,78.0,29.5,1982.0
2016-01-01 23:00:00,-2.8,0.0,72.0,22.3,1910.0
2016-01-02 00:00:00,-2.2,0.0,71.0,22.3,1846.0
2016-01-02 01:00:00,-2.2,0.0,71.0,27.7,1786.0
2016-01-02 02:00:00,-3.3,0.0,77.0,16.6,1737.0
2016-01-02 03:00:00,-3.9,0.0,85.0,16.6,1713.0
2016-01-02 04:00:00,-3.9,0.0,85.0,16.6,1706.0
2016-01-02 05:00:00,-3.3,0.0,84.0,14.8,1727.0
2016-01-02 06:00:00,-3.9,0.0,88.0,16.6,1771.0
2016-01-02 07:00:00,-3.3,0.0,84.0,18.4,1843.0
2016-01-02 08:00:00,-4.4,0.0,91.0,14.8,1934.0
2016-01-02 09:00:00,-4.4,0.0,91.0,16.6,1951.0
2016-01-02 10:00:00,-3.9,0.0,88.0,18.4,1975.0
2016-01-02 11:00:00,-4.4,0.0,91.0,16.6,1988.0
2016-01-02 12:00:00,-4.4,0.0,91.0,18.4,1947.0
2016-01-02 13:00:00,-4.4,0.0,88.0,14.8,1918.0
2016-01-02 14:00:00,-3.9,0.0,92.0,14.8,1855.0
2016-01-02 15:00:00,-0.6,0.0,78.0,24.1,1807.0
2016-01-02 16:00:00,0.6,0.0,72.0,22.3,1780.0
2016-01-02 17:00:00,1.1,0.0,69.0,25.9,1791.0
2016-01-02 18:00:00,2.2,0.0,64.0,24.1,1924.0
2016-01-02 19:00:00,2.8,0.0,61.0,29.5,2012.0
2016-01-02 20:00:00,3.3,0.0,59.0,25.9,1997.0
2016-01-02 21:00:00,2.8,0.0,64.0,27.7,1984.0
2016-01-02 22:00:00,2.2,0.0,64.0,20.5,1942.0
2016-01-02 23:00:00,0.0,0.0,75.0,14.8,1875.0
2016-01-03 00:00:00,-0.6,0.0,75.0,11.2,1798.0
2016-01-03 01:00:00,0.6,0.0,72.0,16.6,1733.0
2016-01-03 02:00:00,0.6,0.0,72.0,24.1,1683.0
2016-01-03 03:00:00,0.0,0.0,75.0,22.3,1660.0
2016-01-03 04:00:00,-0.6,0.0,78.0,22.3,1651.0
2016-01-03 05:00:00,-0.6,0.0,78.0,20.5,1655.0
2016-01-03 06:00:00,-0.6,0.0,82.0,22.3,1683.0
2016-01-03 07:00:00,-0.6,0.0,82.0,24.1,1729.0
2016-01-03 08:00:00,-0.6,0.0,78.0,22.3,1809.0
2016-01-03 09:00:00,-1.1,0.0,81.0,18.4,1850.0
2016-01-03 10:00:00,-1.7,0.0,85.0,20.5,1925.0
2016-01-03 11:00:00,-1.7,0.0,82.0,18.4,1951.0
2016-01-03 12:00:00,-2.2,0.0,85.0,16.6,1955.0
2016-01-03 13:00:00,-1.7,0.0,85.0,16.6,1963.0
2016-01-03 14:00:00,-1.7,0.0,82.0,20.5,1934.0
2016-01-03 15:00:00,-1.7,0.0,85.0,18.4,1925.0
2016-01-03 16:00:00,-1.7,0.0,82.0,13.0,1955.0
2016-01-03 17:00:00,-1.1,0.0,78.0,13.0,2010.0
2016-01-03 18:00:00,0.6,0.0,75.0,16.6,2136.0
2016-01-03 19:00:00,0.6,0.0,75.0,14.8,2182.0
2016-01-03 20:00:00,0.6,0.0,75.0,16.6,2159.0
2016-01-03 21:00:00,-0.6,0.0,82.0,18.4,2133.0
2016-01-03 22:00:00,-0.6,0.0,82.0,18.4,2045.0
2016-01-03 23:00:00,-0.6,0.0,82.0,16.6,1952.0
2016-01-04 00:00:00,-0.6,0.0,78.0,16.6,1897.0
2016-01-04 01:00:00,-0.6,0.0,69.0,14.8,1837.0
2016-01-04 02:00:00,-0.6,0.0,72.0,13.0,1807.0
2016-01-04 03:00:00,-1.1,0.0,85.0,13.0,1800.0
2016-01-04 04:00:00,-1.1,0.0,85.0,11.2,1812.0
2016-01-04 05:00:00,-1.1,0.0,85.0,14.8,1862.0
2016-01-04 06:00:00,-1.7,0.0,89.0,18.4,1997.0
2016-01-04 07:00:00,-1.7,0.0,82.0,16.6,2204.0
2016-01-04 08:00:00,-2.2,0.0,81.0,24.1,2346.0
2016-01-04 09:00:00,-2.2,0.0,81.0,18.4,2355.0
2016-01-04 10:00:00,-2.2,0.0,81.0,13.0,2340.0
2016-01-04 11:00:00,-2.2,0.0,81.0,16.6,2334.0
2016-01-04 12:00:00,-2.8,0.0,85.0,16.6,2315.0
2016-01-04 13:00:00,-3.3,0.0,88.0,13.0,2325.0
2016-01-04 14:00:00,-2.8,0.0,85.0,13.0,2336.0
2016-01-04 15:00:00,-1.7,0.0,75.0,14.8,2311.0
2016-01-04 16:00:00,-1.1,0.0,69.0,18.4,2298.0
2016-01-04 17:00:00,0.0,0.0,61.0,22.3,2323.0
2016-01-04 18:00:00,-1.1,0.0,66.0,20.5,2432.0
2016-01-04 19:00:00,-0.6,0.0,69.0,20.5,2513.0
2016-01-04 20:00:00,-1.7,0.0,82.0,20.5,2502.0
2016-01-04 21:00:00,-1.7,0.0,72.0,11.2,2478.0
2016-01-04 22:00:00,-1.7,0.0,61.0,20.5,2418.0
2016-01-04 23:00:00,-2.8,0.0,72.0,18.4,2294.0
2016-01-05 00:00:00,-5.0,0.0,78.0,11.2,2185.0
2016-01-05 01:00:00,-5.0,0.0,78.0,20.5,2124.0
2016-01-05 02:00:00,-5.6,0.0,81.0,20.5,2090.0
2016-01-05 03:00:00,-6.7,0.0,77.0,13.0,2063.0
2016-01-05 04:00:00,-8.3,0.0,80.0,11.2,2086.0
2016-01-05 05:00:00,-8.3,0.0,80.0,9.4,2141.0
2016-01-05 06:00:00,-8.9,0.0,80.0,7.6,2272.0
2016-01-05 07:00:00,-8.9,0.0,80.0,7.6,2484.0
2016-01-05 08:00:00,-9.4,0.0,83.0,7.6,2607.0
2016-01-05 09:00:00,-10.0,0.0,84.0,7.6,2578.0
2016-01-05 10:00:00,-9.4,0.0,80.0,7.6,2532.0
2016-01-05 11:00:00,-10.0,0.0,84.0,11.2,2482.0
2016-01-05 12:00:00,-10.6,0.0,84.0,7.6,2405.0
2016-01-05 13:00:00,-10.6,0.0,81.0,11.2,2359.0
2016-01-05 14:00:00,-8.9,0.0,80.0,13.0,2307.0
2016-01-05 15:00:00,-7.2,0.0,77.0,14.8,2260.0
2016-01-05 16:00:00,-5.6,0.0,65.0,14.8,2215.0
2016-01-05 17:00:00,-4.4,0.0,57.0,11.2,2250.0
2016-01-05 18:00:00,-2.8,0.0,48.0,11.2,2384.0
2016-01-05 19:00:00,-1.7,0.0,42.0,9.4,2497.0
2016-01-05 20:00:00,-1.1,0.0,41.0,7.6,2498.0
2016-01-05 21:00:00,-0.6,0.0,41.0,14.8,2466.0
2016-01-05 22:00:00,-2.2,0.0,51.0,13.0,2392.0
2016-01-05 23:00:00,-3.9,0.0,60.0,9.4,2279.0
2016-01-06 00:00:00,-5.6,0.0,68.0,11.2,2167.0
2016-01-06 01:00:00,-5.6,0.0,71.0,13.0,2103.0
2016-01-06 02:00:00,-6.7,0.0,74.0,13.0,2056.0
2016-01-06 03:00:00,-7.2,0.0,74.0,9.4,2043.0
2016-01-06 04:00:00,-6.7,0.0,71.0,13.0,2040.0
2016-01-06 05:00:00,-6.7,0.0,71.0,11.2,2097.0
2016-01-06 06:00:00,-7.2,0.0,70.0,11.2,2222.0
2016-01-06 07:00:00,-7.2,0.0,70.0,9.4,2441.0
2016-01-06 08:00:00,-7.2,0.0,70.0,11.2,2559.0
2016-01-06 09:00:00,-7.2,0.0,70.0,9.4,2508.0
2016-01-06 10:00:00,-7.8,0.0,74.0,5.4,2473.0
2016-01-06 11:00:00,-8.3,0.0,76.0,7.6,2420.0
2016-01-06 12:00:00,-8.3,0.0,76.0,5.4,2357.0
2016-01-06 13:00:00,-7.2,0.0,74.0,7.6,2292.0
2016-01-06 14:00:00,-5.0,0.0,68.0,11.2,2250.0
2016-01-06 15:00:00,-2.8,0.0,63.0,11.2,2198.0
2016-01-06 16:00:00,-0.6,0.0,56.0,13.0,2159.0
2016-01-06 17:00:00,1.7,0.0,49.0,13.0,2184.0
2016-01-06 18:00:00,2.8,0.0,48.0,13.0,2308.0
2016-01-06 19:00:00,4.4,0.0,43.0,14.8,2399.0
2016-01-06 20:00:00,5.0,0.0,39.0,13.0,2390.0
2016-01-06 21:00:00,3.9,0.0,41.0,9.4,2351.0
2016-01-06 22:00:00,2.8,0.0,44.0,7.6,2287.0
2016-01-06 23:00:00,1.7,0.0,45.0,5.4,2176.0
2016-01-07 00:00:00,-0.6,0.0,56.0,9.4,2065.0
2016-01-07 01:00:00,-0.6,0.0,56.0,9.4,2009.0
2016-01-07 02:00:00,-1.7,0.0,61.0,9.4,1968.0
2016-01-07 03:00:00,-3.3,0.0,68.0,13.0,1947.0
2016-01-07 04:00:00,-2.2,0.0,63.0,11.2,1943.0
2016-01-07 05:00:00,-3.3,0.0,68.0,13.0,2003.0
2016-01-07 06:00:00,-1.7,0.0,61.0,7.6,2127.0
2016-01-07 07:00:00,-3.3,0.0,65.0,9.4,2341.0
2016-01-07 08:00:00,-4.4,0.0,71.0,11.2,2474.0
2016-01-07 09:00:00,-4.4,0.0,68.0,11.2,2431.0
2016-01-07 10:00:00,-3.9,0.0,68.0,9.4,2381.0
2016-01-07 11:00:00,-3.9,0.0,66.0,13.0,2319.0
2016-01-07 12:00:00,-5.0,0.0,71.0,13.0,2253.0
2016-01-07 13:00:00,-3.9,0.0,66.0,11.2,2206.0
2016-01-07 14:00:00,-2.8,0.0,72.0,9.4,2148.0
2016-01-07 15:00:00,0.6,0.0,58.0,9.4,2094.0
2016-01-07 16:00:00,2.8,0.0,46.0,7.6,2047.0
2016-01-07 17:00:00,5.0,0.0,39.0,9.4,2034.0
2016-01-07 18:00:00,6.7,0.0,33.0,7.6,2169.0
2016-01-07 19:00:00,7.2,0.0,34.0,11.2,2269.0
2016-01-07 20:00:00,7.8,0.0,32.0,11.2,2276.0
2016-01-07 21:00:00,7.8,0.0,34.0,9.4,2256.0
2016-01-07 22:00:00,6.1,0.0,38.0,7.6,2194.0
2016-01-07 23:00:00,5.0,0.0,41.0,5.4,2078.0
2016-01-08 00:00:00,2.8,0.0,50.0,9.4,1954.0
2016-01-08 01:00:00,1.7,0.0,58.0,11.2,1880.0
2016-01-08 02:00:00,0.0,0.0,69.0,13.0,1825.0
2016-01-08 03:00:00,0.0,0.0,75.0,13.0,1792.0
2016-01-08 04:00:00,-0.6,0.0,82.0,11.2,1779.0
2016-01-08 05:00:00,1.1,0.0,75.0,9.4,1821.0
2016-01-08 06:00:00,1.7,0.0,72.0,9.4,1926.0
2016-01-08 07:00:00,1.1,0.0,75.0,13.0,2129.0
2016-01-08 08:00:00,2.8,0.0,70.0,11.2,2252.0
2016-01-08 09:00:00,3.3,0.0,70.0,5.4,2251.0
2016-01-08 10:00:00,2.2,0.3,89.0,14.8,2247.0
2016-01-08 11:00:00,2.2,0.8,96.0,9.4,2258.0
2016-01-08 12:00:00,2.8,1.0,92.0,13.0,2247.0
2016-01-08 13:00:00,2.8,0.5,96.0,11.2,2226.0
2016-01-08 14:00:00,2.8,1.0,100.0,13.0,2206.0
2016-01-08 15:00:00,3.9,1.3,96.0,16.6,2170.0
2016-01-08 16:00:00,4.4,0.8,100.0,20.5,2120.0
2016-01-08 17:00:00,5.0,0.8,100.0,18.4,2115.0
2016-01-08 18:00:00,6.1,0.8,100.0,16.6,2163.0
2016-01-08 19:00:00,7.2,0.3,100.0,20.5,2155.0
2016-01-08 20:00:00,7.8,0.0,100.0,20.5,2093.0
2016-01-08 21:00:00,7.8,0.0,100.0,14.8,2049.0
2016-01-08 22:00:00,8.3,0.0,100.0,14.8,1965.0
2016-01-08 23:00:00,8.3,0.0,100.0,16.6,1860.0
2016-01-09 00:00:00,8.9,0.0,96.0,14.8,1727.0
2016-01-09 01:00:00,8.9,0.0,100.0,16.6,1631.0
2016-01-09 02:00:00,8.9,0.0,100.0,14.8,1567.0
2016-01-09 03:00:00,9.4,0.0,100.0,16.6,1531.0
2016-01-09 04:00:00,9.4,0.0,97.0,14.8,1511.0
2016-01-09 05:00:00,9.4,0.3,97.0,20.5,1510.0
2016-01-09 06:00:00,9.4,0.3,97.0,20.5,1553.0
2016-01-09 07:00:00,8.9,1.0,96.0,20.5,1621.0
2016-01-09 08:00:00,8.9,0.0,96.0,18.4,1702.0
2016-01-09 09:00:00,8.9,0.0,96.0,20.5,1751.0
2016-01-09 10:00:00,8.9,0.0,96.0,18.4,1809.0
2016-01-09 11:00:00,8.9,0.0,96.0,16.6,1845.0
2016-01-09 12:00:00,8.9,0.0,96.0,16.6,1842.0
2016-01-09 13:00:00,8.3,0.0,100.0,14.8,1832.0
2016-01-09 14:00:00,8.3,0.0,100.0,9.4,1800.0
2016-01-09 15:00:00,9.4,0.0,97.0,11.2,1763.0
2016-01-09 16:00:00,10.0,0.0,93.0,13.0,1749.0
2016-01-09 17:00:00,10.0,0.0,89.0,13.0,1772.0
2016-01-09 18:00:00,9.4,0.0,93.0,9.4,1857.0
2016-01-09 19:00:00,10.0,0.0,93.0,11.2,1887.0
2016-01-09 20:00:00,10.0,0.0,93.0,11.2,1858.0
2016-01-09 21:00:00,10.0,0.0,93.0,14.8,1807.0
2016-01-09 22:00:00,9.4,0.0,97.0,14.8,1750.0
2016-01-09 23:00:00,9.4,0.0,97.0,14.8,1675.0
2016-01-10 00:00:00,8.9,0.0,96.0,20.5,1594.0
2016-01-10 01:00:00,8.9,0.0,93.0,20.5,1543.0
2016-01-10 02:00:00,8.9,0.0,93.0,16.6,1476.0
2016-01-10 03:00:00,8.3,0.0,97.0,16.6,1445.0
2016-01-10 04:00:00,8.3,0.3,97.0,14.8,1423.0
2016-01-10 05:00:00,8.3,0.8,97.0,16.6,1432.0
2016-01-10 06:00:00,7.8,2.0,100.0,11.2,1470.0
2016-01-10 07:00:00,7.8,0.8,100.0,13.0,1554.0
2016-01-10 08:00:00,8.3,2.0,97.0,14.8,1679.0
2016-01-10 09:00:00,8.3,2.8,100.0,18.4,1775.0
2016-01-10 10:00:00,8.3,1.8,100.0,14.8,1868.0
2016-01-10 11:00:00,3.3,2.3,97.0,33.5,1939.0
2016-01-10 12:00:00,1.1,1.5,96.0,40.7,2012.0
2016-01-10 13:00:00,0.6,1.5,96.0,29.5,2069.0
2016-01-10 14:00:00,-0.6,1.3,100.0,37.1,2106.0
2016-01-10 15:00:00,-0.6,0.3,92.0,38.9,2111.0
2016-01-10 16:00:00,-0.6,0.0,89.0,31.7,2131.0
2016-01-10 17:00:00,-2.2,0.0,92.0,44.6,2197.0
2016-01-10 18:00:00,-3.3,0.0,88.0,50.0,2313.0
2016-01-10 19:00:00,-4.4,0.0,84.0,42.5,2421.0
2016-01-10 20:00:00,-5.6,0.0,84.0,35.3,2415.0
2016-01-10 21:00:00,-6.1,0.0,81.0,38.9,2409.0
2016-01-10 22:00:00,-7.2,0.0,84.0,29.5,2363.0
2016-01-10 23:00:00,-8.3,0.0,80.0,25.9,2283.0
2016-01-11 00:00:00,-9.4,0.0,76.0,40.7,2224.0
2016-01-11 01:00:00,-10.6,0.0,77.0,29.5,2192.0
2016-01-11 02:00:00,-11.1,0.0,80.0,31.7,2171.0
2016-01-11 03:00:00,-11.1,0.0,80.0,24.1,2169.0
2016-01-11 04:00:00,-11.7,0.0,80.0,24.1,2185.0
2016-01-11 05:00:00,-12.2,0.0,84.0,24.1,2236.0
2016-01-11 06:00:00,-12.2,0.0,84.0,27.7,2383.0
2016-01-11 07:00:00,-12.2,0.0,84.0,27.7,2592.0
2016-01-11 08:00:00,-12.8,0.0,80.0,31.7,2735.0
2016-01-11 09:00:00,-13.3,0.0,83.0,27.7,2744.0
2016-01-11 10:00:00,-13.9,0.0,87.0,18.4,2734.0
2016-01-11 11:00:00,-13.9,0.0,83.0,16.6,2718.0
2016-01-11 12:00:00,-13.9,0.0,83.0,18.4,2691.0
2016-01-11 13:00:00,-13.9,0.0,83.0,16.6,2666.0
2016-01-11 14:00:00,-13.3,0.0,83.0,20.5,2624.0
2016-01-11 15:00:00,-12.2,0.0,84.0,14.8,2581.0
2016-01-11 16:00:00,-11.7,0.0,80.0,16.6,2518.0
2016-01-11 17:00:00,-11.1,0.0,84.0,16.6,2543.0
2016-01-11 18:00:00,-10.0,0.0,77.0,18.4,2655.0
2016-01-11 19:00:00,-9.4,0.0,76.0,16.6,2726.0
2016-01-11 20:00:00,-8.3,0.0,70.0,20.5,2696.0
2016-01-11 21:00:00,-7.8,0.0,71.0,20.5,2620.0
2016-01-11 22:00:00,-7.2,0.0,67.0,22.3,2522.0
2016-01-11 23:00:00,-7.2,0.0,70.0,18.4,2378.0
2016-01-12 00:00:00,-6.1,0.0,70.0,20.5,2267.0
2016-01-12 01:00:00,-5.6,0.0,71.0,18.4,2171.0
2016-01-12 02:00:00,-4.4,0.0,71.0,22.3,2109.0
2016-01-12 03:00:00,-3.9,0.0,71.0,24.1,2064.0
2016-01-12 04:00:00,-4.4,0.0,91.0,24.1,2045.0
2016-01-12 05:00:00,-3.3,0.3,84.0,37.1,2070.0
2016-01-12 06:00:00,-3.3,0.3,88.0,29.5,2179.0
2016-01-12 07:00:00,-2.8,0.0,89.0,31.7,2367.0
2016-01-12 08:00:00,-1.7,0.0,78.0,25.9,2474.0
2016-01-12 09:00:00,-1.1,0.0,78.0,24.1,2470.0
2016-01-12 10:00:00,-1.7,0.0,89.0,29.5,2496.0
2016-01-12 11:00:00,-1.7,0.5,92.0,29.5,2485.0
2016-01-12 12:00:00,-1.7,0.3,92.0,31.7,2489.0
2016-01-12 13:00:00,-2.8,0.0,92.0,20.5,2505.0
2016-01-12 14:00:00,-3.3,0.5,92.0,16.6,2500.0
2016-01-12 15:00:00,-3.9,0.5,96.0,18.4,2497.0
2016-01-12 16:00:00,-3.9,0.0,92.0,22.3,2485.0
2016-01-12 17:00:00,-5.6,0.0,81.0,42.5,2520.0
2016-01-12 18:00:00,-6.7,0.0,74.0,44.6,2673.0
2016-01-12 19:00:00,-8.3,0.0,70.0,37.1,2816.0
2016-01-12 20:00:00,-9.4,0.0,76.0,38.9,2796.0
2016-01-12 21:00:00,-10.6,0.0,74.0,27.7,2742.0
2016-01-12 22:00:00,-12.2,0.0,73.0,31.7,2651.0
2016-01-12 23:00:00,-12.8,0.0,73.0,29.5,2538.0
2016-01-13 00:00:00,-13.3,0.0,76.0,29.5,2455.0
2016-01-13 01:00:00,-13.3,0.0,72.0,22.3,2390.0
2016-01-13 02:00:00,-14.4,0.0,79.0,14.8,2355.0
2016-01-13 03:00:00,-15.6,0.0,80.0,18.4,2336.0
2016-01-13 04:00:00,-15.0,0.0,83.0,18.4,2347.0
2016-01-13 05:00:00,-15.0,0.0,79.0,18.4,2395.0
2016-01-13 06:00:00,-16.7,0.0,83.0,14.8,2518.0
2016-01-13 07:00:00,-17.2,0.0,83.0,14.8,2705.0
2016-01-13 08:00:00,-16.7,0.0,83.0,11.2,2841.0
2016-01-13 09:00:00,-17.2,0.0,83.0,11.2,2854.0
2016-01-13 10:00:00,-17.2,0.0,83.0,11.2,2798.0
2016-01-13 11:00:00,-16.7,0.0,83.0,13.0,2739.0
2016-01-13 12:00:00,-17.2,0.0,87.0,11.2,2694.0
2016-01-13 13:00:00,-17.2,0.0,87.0,11.2,2656.0
2016-01-13 14:00:00,-16.7,0.0,87.0,14.8,2637.0
2016-01-13 15:00:00,-15.0,0.0,79.0,11.2,2622.0
2016-01-13 16:00:00,-12.8,0.0,73.0,18.4,2596.0
2016-01-13 17:00:00,-11.7,0.0,64.0,24.1,2610.0
2016-01-13 18:00:00,-10.6,0.0,61.0,20.5,2683.0
2016-01-13 19:00:00,-9.4,0.0,58.0,22.3,2743.0
2016-01-13 20:00:00,-8.9,0.0,58.0,20.5,2700.0
2016-01-13 21:00:00,-8.3,0.0,58.0,18.4,2615.0
2016-01-13 22:00:00,-7.8,0.0,67.0,20.5,2527.0
2016-01-13 23:00:00,-7.2,0.0,62.0,20.5,2385.0
2016-01-14 00:00:00,-6.7,0.0,59.0,16.6,2271.0
2016-01-14 01:00:00,-6.1,0.0,62.0,18.4,2180.0
2016-01-14 02:00:00,-6.1,0.0,65.0,18.4,2124.0
2016-01-14 03:00:00,-5.0,0.0,62.0,25.9,2083.0
2016-01-14 04:00:00,-5.0,0.0,65.0,27.7,2076.0
2016-01-14 05:00:00,-4.4,0.0,65.0,29.5,2108.0
2016-01-14 06:00:00,-5.0,0.0,68.0,24.1,2229.0
2016-01-14 07:00:00,-5.6,0.0,71.0,20.5,2415.0
2016-01-14 08:00:00,-5.6,0.0,75.0,16.6,2538.0
2016-01-14 09:00:00,-5.0,0.0,74.0,14.8,2492.0
2016-01-14 10:00:00,-5.0,0.0,74.0,16.6,2448.0
2016-01-14 11:00:00,-4.4,0.0,74.0,18.4,2386.0
2016-01-14 12:00:00,-4.4,0.0,74.0,14.8,2312.0
2016-01-14 13:00:00,-3.9,0.0,78.0,14.8,2254.0
2016-01-14 14:00:00,-2.8,0.0,78.0,16.6,2208.0
2016-01-14 15:00:00,-1.1,0.0,78.0,22.3,2162.0
2016-01-14 16:00:00,1.1,0.0,75.0,24.1,2110.0
2016-01-14 17:00:00,2.8,0.0,76.0,22.3,2087.0
2016-01-14 18:00:00,3.9,0.0,72.0,18.4,2172.0
2016-01-14 19:00:00,5.0,0.0,70.0,22.3,2281.0
2016-01-14 20:00:00,6.7,0.0,67.0,22.3,2268.0
2016-01-14 21:00:00,7.8,0.0,65.0,18.4,2236.0
2016-01-14 22:00:00,8.3,0.0,65.0,20.5,2159.0
2016-01-14 23:00:00,7.8,0.0,68.0,20.5,2035.0
2016-01-15 00:00:00,7.2,0.0,71.0,14.8,1929.0
2016-01-15 01:00:00,7.8,0.0,68.0,20.5,1853.0
2016-01-15 02:00:00,7.8,0.0,68.0,24.1,1799.0
2016-01-15 03:00:00,6.7,0.0,70.0,16.6,1768.0
2016-01-15 04:00:00,7.2,0.0,65.0,20.5,1767.0
2016-01-15 05:00:00,6.7,0.0,65.0,20.5,1813.0
2016-01-15 06:00:00,6.1,0.0,65.0,20.5,1932.0
2016-01-15 07:00:00,5.6,0.0,64.0,18.4,2127.0
2016-01-15 08:00:00,4.4,0.0,70.0,18.4,2258.0
2016-01-15 09:00:00,4.4,0.0,70.0,18.4,2241.0
2016-01-15 10:00:00,5.0,0.0,67.0,20.5,2239.0
2016-01-15 11:00:00,5.0,0.0,67.0,20.5,2250.0
2016-01-15 12:00:00,5.0,0.0,67.0,24.1,2237.0
2016-01-15 13:00:00,5.0,0.0,70.0,22.3,2211.0
2016-01-15 14:00:00,5.6,0.0,70.0,18.4,2200.0
2016-01-15 15:00:00,7.2,0.0,63.0,22.3,2178.0
2016-01-15 16:00:00,6.7,0.3,60.0,31.7,2140.0
2016-01-15 17:00:00,6.7,0.0,58.0,24.1,2156.0
2016-01-15 18:00:00,8.3,0.0,52.0,22.3,2222.0
2016-01-15 19:00:00,7.2,0.0,58.0,24.1,2223.0
2016-01-15 20:00:00,6.1,0.3,70.0,22.3,2168.0
2016-01-15 21:00:00,5.6,0.8,76.0,14.8,2113.0
2016-01-15 22:00:00,5.0,1.5,89.0,20.5,2050.0
2016-01-15 23:00:00,4.4,1.5,97.0,20.5,1960.0
2016-01-16 00:00:00,4.4,0.8,97.0,14.8,1844.0
2016-01-16 01:00:00,4.4,0.0,93.0,16.6,1790.0
2016-01-16 02:00:00,4.4,0.0,97.0,14.8,1738.0
2016-01-16 03:00:00,4.4,0.0,100.0,20.5,1730.0
2016-01-16 04:00:00,2.8,0.0,96.0,29.5,1721.0
2016-01-16 05:00:00,0.0,0.0,96.0,33.5,1741.0
2016-01-16 06:00:00,-0.6,0.0,96.0,31.7,1794.0
2016-01-16 07:00:00,0.0,0.0,92.0,22.3,1874.0
2016-01-16 08:00:00,0.0,0.0,92.0,24.1,1972.0
2016-01-16 09:00:00,-0.6,0.0,96.0,22.3,2054.0
2016-01-16 10:00:00,-0.6,0.0,96.0,20.5,2116.0
2016-01-16 11:00:00,-0.6,0.0,96.0,22.3,2150.0
2016-01-16 12:00:00,0.0,0.0,92.0,20.5,2152.0
2016-01-16 13:00:00,0.0,0.0,92.0,18.4,2143.0
2016-01-16 14:00:00,0.0,0.0,96.0,14.8,2123.0
2016-01-16 15:00:00,0.0,0.5,92.0,18.4,2100.0
2016-01-16 16:00:00,0.0,0.0,88.0,14.8,2099.0
2016-01-16 17:00:00,0.0,0.0,88.0,18.4,2113.0
2016-01-16 18:00:00,0.0,0.0,85.0,20.5,2167.0
